context_length,depth,total_token,top_k,label,vanilla_tok_s,vanilla_acc,vanilla_verify,ragged_tok_s,ragged_acc,ragged_verify,e2e_speedup
4096,12,123,12,b=12 d=12 tt=123,16.6,1.437,0.5634,16.0,1.437,0.5827,0.9639
4096,12,165,16,b=16 d=12 tt=165,15.0,1.472,0.6098,15.9,1.47,0.5825,1.06
4096,12,206,20,b=20 d=12 tt=206,13.9,1.491,0.6365,15.8,1.493,0.5853,1.1367
4096,12,247,24,b=24 d=12 tt=247,13.3,1.505,0.6465,15.8,1.505,0.5797,1.188
4096,16,165,12,b=12 d=16 tt=165,13.6,1.442,0.5612,14.4,1.442,0.5295,1.0588
4096,16,219,16,b=16 d=16 tt=219,12.4,1.464,0.594,14.3,1.472,0.534,1.1532
4096,16,274,20,b=20 d=16 tt=274,11.4,1.492,0.6292,14.3,1.493,0.533,1.2544
4096,16,329,24,b=24 d=16 tt=329,10.7,1.506,0.6469,14.3,1.507,0.5302,1.3364
4096,20,206,12,b=12 d=20 tt=206,11.6,1.444,0.5481,12.9,1.444,0.4894,1.1121
4096,20,274,16,b=16 d=20 tt=274,10.6,1.481,0.5892,13.0,1.474,0.4906,1.2264
4096,20,343,20,b=20 d=20 tt=343,9.9,1.49,0.6134,13.1,1.497,0.49,1.3232
4096,20,411,24,b=24 d=20 tt=411,8.7,1.511,0.6571,11.8,1.51,0.5319,1.3563
4096,24,247,12,b=12 d=24 tt=247,10.4,1.444,0.5255,12.0,1.444,0.4496,1.1538
4096,24,329,16,b=16 d=24 tt=329,9.3,1.478,0.5721,12.0,1.478,0.4543,1.2903
4096,24,411,20,b=20 d=24 tt=411,8.3,1.505,0.625,10.9,1.505,0.4954,1.3133
4096,24,494,24,b=24 d=24 tt=494,7.6,1.51,0.6497,10.8,1.516,0.5032,1.4211

context_length,depth,total_token,top_k,config_label,mode,model,eagle_model,prompt,num_tokens,num_steps,wall_ms,tok_per_sec,mean_accepted_per_step,acceptance_rate,mean_verify_ms,verify_fraction
4096,20,206,12,b=12 d=20 tt=206,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,173,21292.4,12.1,1.491,0.0072,68.47,0.5563
4096,20,274,16,b=16 d=20 tt=274,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,184,20426.5,12.6,1.397,0.0051,55.158,0.4969
4096,20,274,16,b=16 d=20 tt=274,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,178,19884.6,12.9,1.444,0.0053,55.013,0.4925
4096,20,274,16,b=16 d=20 tt=274,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,91,63,7478.0,12.2,1.444,0.0053,54.597,0.46
4096,20,274,16,b=16 d=20 tt=274,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,165,18824.0,13.8,1.57,0.0057,57.948,0.5079
4096,20,274,16,b=16 d=20 tt=274,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,170,18831.1,13.7,1.518,0.0055,54.906,0.4957
4096,20,274,16,b=16 d=20 tt=274,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,184,25506.8,10.1,1.397,0.0051,83.021,0.5989
4096,20,274,16,b=16 d=20 tt=274,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,177,24489.8,10.5,1.452,0.0053,81.897,0.5919
4096,20,274,16,b=16 d=20 tt=274,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,91,62,9128.3,10.0,1.468,0.0054,82.624,0.5612
4096,20,274,16,b=16 d=20 tt=274,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,165,22885.4,11.3,1.57,0.0057,82.657,0.5959
4096,20,274,16,b=16 d=20 tt=274,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,170,23499.0,11.0,1.518,0.0055,82.684,0.5982
4096,20,343,20,b=20 d=20 tt=343,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,183,20472.3,12.6,1.404,0.0041,55.633,0.4973
4096,20,343,20,b=20 d=20 tt=343,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,174,19684.5,13.1,1.477,0.0043,55.57,0.4912
4096,20,343,20,b=20 d=20 tt=343,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,92,63,7595.1,12.1,1.46,0.0043,55.57,0.4609
4096,20,343,20,b=20 d=20 tt=343,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,161,18629.1,13.9,1.609,0.0047,58.558,0.5061
4096,20,343,20,b=20 d=20 tt=343,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,168,18788.2,13.7,1.536,0.0045,55.32,0.4947
4096,20,343,20,b=20 d=20 tt=343,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,183,27193.1,9.5,1.404,0.0041,92.511,0.6226
4096,20,343,20,b=20 d=20 tt=343,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,175,26532.9,9.7,1.469,0.0043,94.142,0.6209
4096,20,343,20,b=20 d=20 tt=343,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,86,60,9408.2,9.1,1.433,0.0042,91.16,0.5814
4096,20,343,20,b=20 d=20 tt=343,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,161,24177.9,10.7,1.609,0.0047,93.335,0.6215
4096,20,343,20,b=20 d=20 tt=343,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,168,25083.1,10.3,1.536,0.0045,92.659,0.6206
4096,20,411,24,b=24 d=20 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,181,22597.9,11.4,1.42,0.0035,67.261,0.5387
4096,20,411,24,b=24 d=20 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,174,21896.1,11.7,1.477,0.0036,67.357,0.5353
4096,20,411,24,b=24 d=20 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,91,61,8186.6,11.1,1.492,0.0036,67.185,0.5006
4096,20,411,24,b=24 d=20 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,160,20488.5,12.6,1.619,0.0039,70.297,0.549
4096,20,411,24,b=24 d=20 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,167,21078.2,12.2,1.545,0.0038,67.62,0.5357
4096,20,411,24,b=24 d=20 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,181,30978.0,8.3,1.42,0.0035,114.05,0.6664
4096,20,411,24,b=24 d=20 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,174,30219.4,8.5,1.477,0.0036,115.462,0.6648
4096,20,411,24,b=24 d=20 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,92,62,11065.9,8.3,1.484,0.0036,112.112,0.6281
4096,20,411,24,b=24 d=20 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,160,27569.8,9.4,1.619,0.0039,114.175,0.6626
4096,20,411,24,b=24 d=20 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,166,28445.4,9.1,1.554,0.0038,113.734,0.6637
4096,24,247,12,b=12 d=24 tt=247,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,186,21988.6,11.7,1.382,0.0056,54.041,0.4571
4096,24,247,12,b=12 d=24 tt=247,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,182,21676.5,11.9,1.412,0.0057,54.023,0.4536
4096,24,247,12,b=12 d=24 tt=247,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,91,65,8214.6,11.1,1.4,0.0057,53.865,0.4262
4096,24,247,12,b=12 d=24 tt=247,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",258,168,19865.6,13.0,1.536,0.0062,53.777,0.4548
4096,24,247,12,b=12 d=24 tt=247,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,173,20438.2,12.6,1.491,0.006,53.879,0.4561
4096,24,247,12,b=12 d=24 tt=247,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,186,25437.0,10.1,1.382,0.0056,72.827,0.5325
4096,24,247,12,b=12 d=24 tt=247,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,182,25149.5,10.2,1.412,0.0057,73.659,0.533
4096,24,247,12,b=12 d=24 tt=247,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,91,65,9407.5,9.7,1.4,0.0057,72.048,0.4978
4096,24,247,12,b=12 d=24 tt=247,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",258,168,23206.0,11.1,1.536,0.0062,73.528,0.5323
4096,24,247,12,b=12 d=24 tt=247,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,173,23619.8,10.9,1.491,0.006,72.593,0.5317
4096,24,329,16,b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,184,22238.5,11.6,1.397,0.0042,55.464,0.4589
4096,24,329,16,b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,177,21554.8,11.9,1.452,0.0044,55.544,0.4561
4096,24,329,16,b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,92,64,8275.0,11.1,1.438,0.0044,55.389,0.4284
4096,24,329,16,b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,164,20377.4,12.7,1.579,0.0048,58.399,0.47
4096,24,329,16,b=16 d=24 tt=329,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,169,20427.8,12.6,1.527,0.0046,55.376,0.4581
4096,24,329,16,b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,184,28781.7,8.9,1.397,0.0042,90.908,0.5812
4096,24,329,16,b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,177,28263.2,9.1,1.452,0.0044,92.389,0.5786
4096,24,329,16,b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,92,64,10527.7,8.7,1.438,0.0044,89.709,0.5454
4096,24,329,16,b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,164,26089.4,9.9,1.579,0.0048,91.306,0.574
4096,24,329,16,b=16 d=24 tt=329,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,169,26502.3,9.7,1.527,0.0046,91.15,0.5812
4096,24,411,20,b=20 d=24 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,183,24632.6,10.4,1.404,0.0034,67.667,0.5027
4096,24,411,20,b=20 d=24 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,174,23789.2,10.8,1.477,0.0036,67.74,0.4955
4096,24,411,20,b=20 d=24 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,91,62,8870.3,10.3,1.468,0.0036,67.224,0.4699
4096,24,411,20,b=20 d=24 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,159,21992.1,11.8,1.629,0.004,70.502,0.5097
4096,24,411,20,b=20 d=24 tt=411,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,167,22640.6,11.4,1.545,0.0038,67.69,0.4993
4096,24,411,20,b=20 d=24 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,183,33164.5,7.7,1.404,0.0034,113.83,0.6281
4096,24,411,20,b=20 d=24 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,174,31691.8,8.1,1.477,0.0036,115.197,0.6325
4096,24,411,20,b=20 d=24 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,91,62,11580.7,7.9,1.468,0.0036,112.15,0.6004
4096,24,411,20,b=20 d=24 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,159,28783.5,9.0,1.629,0.004,114.411,0.632
4096,24,411,20,b=20 d=24 tt=411,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,167,30096.8,8.6,1.545,0.0038,113.93,0.6322
4096,24,494,24,b=24 d=24 tt=494,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,181,24917.7,10.3,1.42,0.0029,70.18,0.5098
4096,24,494,24,b=24 d=24 tt=494,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,174,24188.1,10.6,1.477,0.003,70.218,0.5051
4096,24,494,24,b=24 d=24 tt=494,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,91,61,8952.5,10.2,1.492,0.003,69.931,0.4765
4096,24,494,24,b=24 d=24 tt=494,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,158,22366.5,11.6,1.639,0.0033,73.239,0.5174
4096,24,494,24,b=24 d=24 tt=494,ragged,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,166,22936.3,11.2,1.554,0.0031,70.114,0.5074
4096,24,494,24,b=24 d=24 tt=494,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,Authenticating Guest Users for Firebase using laravel,257,181,35543.1,7.2,1.42,0.0029,129.257,0.6582
4096,24,494,24,b=24 d=24 tt=494,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,How do I visualize the audio waveform and spectrogram of an audio file using Pyt,257,174,34149.7,7.5,1.477,0.003,127.959,0.652
4096,24,494,24,b=24 d=24 tt=494,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,I want you act as best book seller and I will ask you questions. You have to giv,86,59,12169.9,7.1,1.458,0.003,129.121,0.626
4096,24,494,24,b=24 d=24 tt=494,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,"Thanks. Based on this, can you go back to the initial hires again? Which roles d",259,158,31080.1,8.3,1.639,0.0033,128.836,0.655
4096,24,494,24,b=24 d=24 tt=494,vanilla,meta-llama/Llama-3.1-8B-Instruct,yuhuili/EAGLE3-LLaMA3.1-Instruct-8B,is decentralized finance just a group of people coming together and pooling thei,258,166,32635.2,7.9,1.554,0.0031,129.208,0.6572
